organization,repository_name,clone_url,number_stars,number_commits,number_contributors,main_language,main_language_%_code,is_fork,created_year_date,pushed_date
kde, libkcddb, https://github.com/KDE/libkcddb.git,1,760,51, C++,94.2, false,2002-06-10,2022-05-05
kde, juk, https://github.com/KDE/juk.git,16,3142,93, C++,98.6, false,2002-12-29,2022-05-07
kde, kmag, https://github.com/KDE/kmag.git,10,734,39, C++,97.3, false,2001-11-21,2022-05-07
kde, sweeper, https://github.com/KDE/sweeper.git,2,567,34, C++,84.9, false,2003-11-22,2022-05-07
kde, kwalletmanager, https://github.com/KDE/kwalletmanager.git,11,1269,65, C++,95.7, false,2003-12-29,2022-05-07
kde, ktimer, https://github.com/KDE/ktimer.git,6,511,37, C++,87.8, false,2001-10-18,2022-05-07
kde, kgpg, https://github.com/KDE/kgpg.git,21,3186,72, C++,96.7, false,2002-12-24,2022-05-07
kde, kfloppy, https://github.com/KDE/kfloppy.git,5,793,42, C++,92.3, false,1997-11-27,2022-05-07
kde, kdf, https://github.com/KDE/kdf.git,3,852,45, C++,94.1, false,1999-12-30,2022-05-07
kde, kcharselect, https://github.com/KDE/kcharselect.git,8,523,35, C++,86.5, false,1999-11-30,2022-05-07
kde, kcalc, https://github.com/KDE/kcalc.git,22,1610,91, C++,98.3, false,1997-12-31,2022-05-07
kde, svgpart, https://github.com/KDE/svgpart.git,2,217,12, C++,79.6, false,2007-12-30,2022-05-21
kde, libksane, https://github.com/KDE/libksane.git,6,595,39, C++,80.6, false,2007-12-29,2022-04-20
kde, libkdcraw, https://github.com/KDE/libkdcraw.git,4,1153,43, C++,83.4, false,2007-12-30,2022-04-12
kde, kruler, https://github.com/KDE/kruler.git,6,733,46, C++,88.6, false,2000-11-09,2022-05-07
kde, kamera, https://github.com/KDE/kamera.git,9,713,54, C++,92.7, false,2001-12-26,2022-05-07
kde, libkeduvocdocument, https://github.com/KDE/libkeduvocdocument.git,3,1810,55, C++,89.6, false,2001-10-11,2022-04-25
kde, kqtquickcharts, https://github.com/KDE/kqtquickcharts.git,5,75,7, C++,76, false,2012-12-25,2021-11-29
kde, klettres, https://github.com/KDE/klettres.git,4,959,48, C++,88, false,2001-12-26,2022-05-07
kde, kiten, https://github.com/KDE/kiten.git,12,1184,58, C++,86.7, false,2001-12-31,2022-05-07
kde, kgeography, https://github.com/KDE/kgeography.git,6,1156,54, C++,81.6, false,2004-12-28,2022-05-07
kde, kanagram, https://github.com/KDE/kanagram.git,5,1309,51, C++,58.1, false,2005-12-27,2022-05-07
kde, kalgebra, https://github.com/KDE/kalgebra.git,19,2061,46, C++,70.1, false,2007-12-30,2022-05-07
kde, blinken, https://github.com/KDE/blinken.git,5,666,36, C++,94.1, false,2005-12-27,2022-05-07
kde, artikulate, https://github.com/KDE/artikulate.git,8,1418,24, C++,83.5, false,2013-12-31,2022-05-07
kde, analitza, https://github.com/KDE/analitza.git,7,2339,46, C++,81.3, false,2007-12-30,2022-04-23
kde, yakuake, https://github.com/KDE/yakuake.git,247,790,60, C++,96.2, false,2008-12-29,2022-05-09
kde, kfind, https://github.com/KDE/kfind.git,10,2682,114, C++,96.5, false,1997-12-29,2022-05-07
kde, keditbookmarks, https://github.com/KDE/keditbookmarks.git,4,2763,104, C++,97.7, false,1997-12-20,2022-05-07
kde, pikasso, https://github.com/KDE/pikasso.git,4,56,3, C++,60.6, false,2021-01-24,2022-05-12
kde, daykountdown, https://github.com/KDE/daykountdown.git,2,189,2, QML,49.7, false,2021-03-15,2021-03-15
kde, youtube-voice-application, https://github.com/KDE/youtube-voice-application.git,0,110,3, QML,86.9, false,2018-12-03,2020-08-27
kde, peertube-voice-application, https://github.com/KDE/peertube-voice-application.git,0,8,0, QML,93.1, false,2020-12-22,2020-12-22
kde, bigscreen-debos-image-rpi4, https://github.com/KDE/bigscreen-debos-image-rpi4.git,0,281,7, Python,55.6, false,2019-12-30,2020-07-28
kde, alkimia, https://github.com/KDE/alkimia.git,8,719,17, C++,75.8, false,2010-12-26,2022-05-11
kde, kid3, https://github.com/KDE/kid3.git,36,2508,20, C++,84.7, false,2003-10-21,2022-05-10
kde, snapcraft-kde-applications, https://github.com/KDE/snapcraft-kde-applications.git,2,19,3, N/A,0, false,2016-11-02,2021-09-02
kde, wacomtablet, https://github.com/KDE/wacomtablet.git,73,828,33, C++,95.9, false,2011-12-24,2022-05-10
kde, apper, https://github.com/KDE/apper.git,8,1271,31, C++,94.3, false,2008-12-31,2022-05-10
kde, kdeconnect-android, https://github.com/KDE/kdeconnect-android.git,574,2770,90, Java,94.7, false,2013-12-29,2022-05-21
kde, kcm-grub2, https://github.com/KDE/kcm-grub2.git,9,356,8, C++,88.9, false,2011-12-29,2022-05-09
kde, qca, https://github.com/KDE/qca.git,64,2460,59, C++,96.8, false,2003-12-21,2022-05-08
kde, basket, https://github.com/KDE/basket.git,11,1524,41, C++,97.6, false,2006-12-31,2022-05-07
kde, drkonqi-pk-debug-installer, https://github.com/KDE/drkonqi-pk-debug-installer.git,1,53,3, C++,64.4, false,2017-09-12,2022-05-07
kde, plasma-wayland-protocols, https://github.com/KDE/plasma-wayland-protocols.git,7,1053,49, CMake,100, false,2014-12-15,2022-05-06
kde, khealthcertificate, https://github.com/KDE/khealthcertificate.git,1,130,6, C++,79.2, false,2021-06-23,2022-05-03
kde, kdiff3, https://github.com/KDE/kdiff3.git,256,1999,32, C++,97.6, false,2002-08-18,2022-05-05
kde, plasma-phone-settings, https://github.com/KDE/plasma-phone-settings.git,3,64,12, Shell,100, false,2015-10-11,2022-04-08
kde, symboleditor, https://github.com/KDE/symboleditor.git,2,265,7, C++,97.4, false,2012-06-03,2022-05-05
kde, atlantik, https://github.com/KDE/atlantik.git,3,1423,31, C++,96.6, false,2001-12-24,2022-05-05
kde, docker-neon, https://github.com/KDE/docker-neon.git,34,268,3, Ruby,91, false,2017-12-18,2021-09-10
kde, licensedigger, https://github.com/KDE/licensedigger.git,2,246,12, C++,96.2, false,2019-12-23,2022-05-03
kde, kdepim-docker, https://github.com/KDE/kdepim-docker.git,0,57,5, Shell,61.6, false,2017-10-26,2022-05-02
kde, ksanecore, https://github.com/KDE/ksanecore.git,0,619,41, C++,95.5, false,2007-12-29,2022-05-02
kde, kgeotag, https://github.com/KDE/kgeotag.git,5,594,11, C++,93.8, false,2020-12-30,2022-05-02
kde, kio-s3, https://github.com/KDE/kio-s3.git,4,106,2, C++,92.7, false,2020-10-12,2022-05-21
kde, kxstitch, https://github.com/KDE/kxstitch.git,24,754,7, C++,98.9, false,2010-12-31,2022-05-01
kde, krename, https://github.com/KDE/krename.git,13,625,12, C++,96.8, false,2007-10-12,2022-05-01
kde, kubuntu-notification-helper, https://github.com/KDE/kubuntu-notification-helper.git,1,407,7, C++,91.3, false,2009-11-29,2022-05-01
kde, kde-nomodeset, https://github.com/KDE/kde-nomodeset.git,0,49,2, C++,45.9, false,2021-01-26,2022-05-01
kde, plasma-bigscreen, https://github.com/KDE/plasma-bigscreen.git,48,467,15, QML,78.9, false,2019-12-30,2022-05-01
kde, kwindowsaddons, https://github.com/KDE/kwindowsaddons.git,1,395,22, C++,95.7, false,2008-12-27,2022-05-01
kde, subtitlecomposer, https://github.com/KDE/subtitlecomposer.git,4,968,23, C++,89.8, false,2009-11-15,2022-05-01
kde, kjots, https://github.com/KDE/kjots.git,5,999,38, C++,93.9, false,2005-12-21,2022-04-30
kde, chocolatey-packaging, https://github.com/KDE/chocolatey-packaging.git,2,21,2, PowerShell,100, false,2016-12-13,2022-04-29
kde, mycroft-plasmoid, https://github.com/KDE/mycroft-plasmoid.git,0,148,5, QML,78.3, false,2017-12-24,2022-04-29
kde, plasma-mycroft-mobile, https://github.com/KDE/plasma-mycroft-mobile.git,5,65,2, QML,95.2, false,2018-11-13,2022-04-29
kde, ktimetracker, https://github.com/KDE/ktimetracker.git,9,3748,77, C++,91.4, false,1997-12-31,2022-04-28
kde, kproperty, https://github.com/KDE/kproperty.git,9,773,36, C++,90.2, false,2004-12-21,2022-04-27
kde, akonadiclient, https://github.com/KDE/akonadiclient.git,3,167,10, C++,97.1, false,2012-12-27,2022-04-26
kde, kpeoplevcard, https://github.com/KDE/kpeoplevcard.git,3,57,10, C++,86.7, false,2015-12-29,2022-04-25
kde, upnp-lib-qt, https://github.com/KDE/upnp-lib-qt.git,2,288,2, C++,95.7, false,2015-12-29,2022-04-25
kde, khipu, https://github.com/KDE/khipu.git,1,503,9, C++,98.1, false,2012-12-04,2022-04-24
kde, pology, https://github.com/KDE/pology.git,3,5539,15, Python,94.2, false,2007-12-31,2022-04-22
kde, klimbgrades, https://github.com/KDE/klimbgrades.git,2,144,6, QML,44.8, false,2016-12-29,2022-04-22
kde, kpeoplesink, https://github.com/KDE/kpeoplesink.git,2,80,5, C++,90.7, false,2019-12-16,2022-05-21
kde, kdev-krazy2, https://github.com/KDE/kdev-krazy2.git,2,179,5, C++,98.3, false,2012-12-22,2022-04-22
kde, libmediawiki, https://github.com/KDE/libmediawiki.git,12,134,17, C++,97.7, false,2011-09-27,2022-04-20
kde, kquickimageeditor, https://github.com/KDE/kquickimageeditor.git,2,69,6, C++,62.9, false,2020-12-23,2022-04-21
kde, rolisteam, https://github.com/KDE/rolisteam.git,2,364,0, C++,80.3, false,2015-02-18,2015-02-18
kde, keurocalc, https://github.com/KDE/keurocalc.git,1,368,15, C++,92.6, false,2001-12-17,2022-04-19
kde, tikzkit, https://github.com/KDE/tikzkit.git,7,924,4, C++,98.4, false,2013-12-31,2022-04-18
kde, rolisteam-common, https://github.com/KDE/rolisteam-common.git,1,41,0, C++,90.7, false,2018-12-05,2022-04-17
kde, rcharactersheet, https://github.com/KDE/rcharactersheet.git,1,519,2, C++,89.6, false,2016-12-28,2022-04-17
kde, rolisteam-packaging, https://github.com/KDE/rolisteam-packaging.git,2,74,0, Shell,47.3, false,2017-12-27,2022-05-21
kde, soundcloud-voice-application, https://github.com/KDE/soundcloud-voice-application.git,1,21,2, QML,73.7, false,2018-11-07,2021-02-01
kde, smaragd, https://github.com/KDE/smaragd.git,6,138,3, C,81.7, false,2010-12-21,2022-04-17
kde, maui-booth, https://github.com/KDE/maui-booth.git,0,56,3, QML,89.9, false,2020-11-22,2022-04-17
kde, kirogi, https://github.com/KDE/kirogi.git,13,315,13, C++,61.6, false,2019-12-30,2022-04-17
kde, bonsai, https://github.com/KDE/bonsai.git,0,40,0, C++,97, false,2021-11-13,2022-05-21
kde, arkade, https://github.com/KDE/arkade.git,0,41,3, JavaScript,38.7, false,2020-12-23,2020-12-23
kde, rolisteam-plugins, https://github.com/KDE/rolisteam-plugins.git,1,104,2, C++,95.9, false,2015-12-31,2022-04-16
kde, distro-release-notifier, https://github.com/KDE/distro-release-notifier.git,1,177,3, C++,80.3, false,2018-11-01,2022-05-21
kde, tok, https://github.com/KDE/tok.git,27,308,5, QML,52, false,2021-04-23,2022-04-15
kde, kodaskanna, https://github.com/KDE/kodaskanna.git,0,48,2, C++,88.6, false,2022-01-19,2022-04-15
kde, kolorfill, https://github.com/KDE/kolorfill.git,1,58,3, QML,55, false,2018-08-14,2022-04-15
kde, yocto-meta-kde, https://github.com/KDE/yocto-meta-kde.git,8,262,4, NASL,52.2, false,2017-12-29,2022-04-14
kde, qrca, https://github.com/KDE/qrca.git,2,163,10, C++,73.8, false,2019-12-31,2022-04-14
kde, pvfviewer, https://github.com/KDE/pvfviewer.git,1,60,2, C++,85.2, false,2020-12-29,2022-04-14
kde, kmuddy, https://github.com/KDE/kmuddy.git,2,230,6, C++,95.6, false,2011-12-29,2022-04-14
kde, kjournald, https://github.com/KDE/kjournald.git,0,215,5, C++,81.1, false,2021-03-28,2022-04-12
kde, plasma-pk-updates, https://github.com/KDE/plasma-pk-updates.git,6,199,11, C++,75.5, false,2015-12-17,2022-04-11
kde, gcompris-data, https://github.com/KDE/gcompris-data.git,1,163,10, Python,59.1, false,2017-10-03,2022-04-10
kde, wikidata-voice-application, https://github.com/KDE/wikidata-voice-application.git,0,34,2, QML,50.9, false,2018-11-26,2022-05-21
kde, kdev-xdebug, https://github.com/KDE/kdev-xdebug.git,6,198,10, C++,98, false,2010-11-28,2022-04-10
kde, kdev-css, https://github.com/KDE/kdev-css.git,2,277,10, C++,78.5, false,2009-12-29,2022-05-21
kde, kolor-manager, https://github.com/KDE/kolor-manager.git,3,375,11, C++,85.6, false,2008-12-23,2022-04-10
kde, kdev-verapp, https://github.com/KDE/kdev-verapp.git,1,83,5, C++,91.4, false,2016-12-19,2022-04-08
kde, kdev-upload, https://github.com/KDE/kdev-upload.git,2,236,15, C++,96.7, false,2008-12-31,2022-04-08
kde, kdev-mercurial, https://github.com/KDE/kdev-mercurial.git,1,244,13, C++,96.4, false,2009-11-29,2022-04-08
kde, kdevelop-pg-qt, https://github.com/KDE/kdevelop-pg-qt.git,4,676,21, C++,93.1, false,2005-12-14,2022-04-07
kde, plasma-camera, https://github.com/KDE/plasma-camera.git,7,213,13, QML,82.8, false,2015-07-17,2022-04-06
kde, phonon, https://github.com/KDE/phonon.git,10,3867,86, C++,96.3, false,2008-12-30,2022-04-06
kde, kuserfeedback, https://github.com/KDE/kuserfeedback.git,7,744,26, C++,79.6, false,2017-11-27,2022-04-05
kde, systemdgenie, https://github.com/KDE/systemdgenie.git,20,53,0, C++,95.1, false,2016-12-31,2022-04-05
kde, libqapt, https://github.com/KDE/libqapt.git,13,1555,15, C++,90.5, false,2010-12-28,2022-05-21
kde, kdev-executebrowser, https://github.com/KDE/kdev-executebrowser.git,3,136,7, C++,90.5, false,2010-11-28,2022-04-01
kde, kdev-embedded, https://github.com/KDE/kdev-embedded.git,14,78,0, C++,86.4, false,2016-05-29,2016-05-29
kde, kst-plot, https://github.com/KDE/kst-plot.git,5,3435,17, C++,85.1, false,2007-12-18,2022-04-01
kde, ikona, https://github.com/KDE/ikona.git,4,309,7, Rust,42.6, false,2019-12-31,2022-03-29
kde, elf-dissector, https://github.com/KDE/elf-dissector.git,26,810,15, C++,96.3, false,2013-04-27,2022-03-29
kde, colord-kde, https://github.com/KDE/colord-kde.git,7,266,17, C++,93.7, false,2012-11-27,2022-03-27
kde, qml-lsp, https://github.com/KDE/qml-lsp.git,0,1,0, N/A,0, false,2022-03-26,2021-10-28
kde, plasma-simplemenu, https://github.com/KDE/plasma-simplemenu.git,9,108,6, QML,88.1, false,2015-09-24,2022-03-23
kde, amor, https://github.com/KDE/amor.git,19,687,31, C++,82.3, false,1999-11-30,2022-03-23
kde, kseexpr, https://github.com/KDE/kseexpr.git,1,313,14, C++,90.9, false,2011-10-24,2020-08-25
kde, plasma-redshift-control, https://github.com/KDE/plasma-redshift-control.git,9,50,6, QML,98.4, false,2017-11-27,2022-03-11
kde, bigscreen-image-settings, https://github.com/KDE/bigscreen-image-settings.git,0,15,2, Shell,100, false,2021-12-17,2022-01-29
kde, kalarmcal, https://github.com/KDE/kalarmcal.git,5,1187,29, N/A,0, false,1999-04-11,2022-03-04
kde, ksokoban, https://github.com/KDE/ksokoban.git,5,408,29, C,88.8, false,1998-12-30,2022-03-03
kde, snap-kf5, https://github.com/KDE/snap-kf5.git,1,99,0, Ruby,100, false,2016-10-28,2019-04-24
kde, croutons, https://github.com/KDE/croutons.git,1,33,0, C++,77.8, false,2021-08-29,2022-02-20
kde, kregexpeditor, https://github.com/KDE/kregexpeditor.git,8,663,36, C++,93.8, false,2001-12-29,2022-02-17
kde, libdebconf-kde, https://github.com/KDE/libdebconf-kde.git,1,93,10, C++,92.9, false,2010-12-27,2022-02-16
kde, kiss, https://github.com/KDE/kiss.git,0,27,2, C++,59.1, false,2020-12-31,2022-01-20
kde, kitinerary-workbench, https://github.com/KDE/kitinerary-workbench.git,1,141,3, C++,97.4, false,2018-12-07,2022-02-10
kde, ocs-apiserver, https://github.com/KDE/ocs-apiserver.git,1,172,3, PHP,100, false,2018-12-11,2022-02-08
kde, whoopsie-kcm, https://github.com/KDE/whoopsie-kcm.git,2,54,2, C++,80.9, false,2013-12-11,2022-02-06
kde, stopmotion, https://github.com/KDE/stopmotion.git,0,464,2, C++,93, false,2012-12-07,2014-12-17
kde, kquickchatcomponents, https://github.com/KDE/kquickchatcomponents.git,0,15,0, QML,68.9, false,2021-08-11,2022-01-17
kde, plasma-phone-components, https://github.com/KDE/plasma-phone-components.git,27,1600,40, QML,80.1, false,2014-12-17,2022-01-15
kde, kde1-kdelibs, https://github.com/KDE/kde1-kdelibs.git,9,3096,3, C++,90.1, false,1997-12-31,2022-01-15
kde, kio-fuse, https://github.com/KDE/kio-fuse.git,18,227,6, C++,97.1, false,2018-12-31,2022-01-12
kde, kde1-kdebase, https://github.com/KDE/kde1-kdebase.git,19,6193,4, C++,44.8, false,1997-12-31,2022-01-02
kde, polkit-qt-1, https://github.com/KDE/polkit-qt-1.git,8,400,39, C++,86.1, false,2009-12-23,2022-01-06
kde, git-lab, https://github.com/KDE/git-lab.git,2,155,7, Python,99.9, false,2020-11-02,2021-10-09
kde, dferry, https://github.com/KDE/dferry.git,2,559,2, C++,96.1, false,2012-12-31,2021-12-27
kde, .github, https://github.com/KDE/.github.git,0,5,0, N/A,0, false,2021-12-09,2021-12-20
kde, digikam-doc, https://github.com/KDE/digikam-doc.git,4,1052,13, Scheme,56.1, false,2004-12-22,2021-12-02
kde, kalternatives, https://github.com/KDE/kalternatives.git,1,716,8, C++,94.9, false,2004-12-20,2021-12-06
kde, dummy, https://github.com/KDE/dummy.git,1,380,9, Shell,100, false,2010-11-10,2021-12-03
kde, kdav2, https://github.com/KDE/kdav2.git,2,1069,30, C++,97, false,2009-12-20,2021-11-21
kde, kimap2, https://github.com/KDE/kimap2.git,1,826,38, C++,98, false,2007-12-28,2021-11-21
kde, phonon-gstreamer, https://github.com/KDE/phonon-gstreamer.git,5,3299,61, C++,90.6, false,2008-12-30,2021-11-19
kde, snoretoast, https://github.com/KDE/snoretoast.git,239,197,8, C++,74.2, false,2013-09-23,2021-09-23
kde, yocto-meta-kde-demo, https://github.com/KDE/yocto-meta-kde-demo.git,0,57,2, Shell,72.9, false,2017-12-29,2021-06-22
kde, qtcurve, https://github.com/KDE/qtcurve.git,37,4269,14, C++,95.7, false,2007-12-31,2021-10-22
kde, user-manager, https://github.com/KDE/user-manager.git,5,507,24, N/A,0, false,2012-12-27,2021-03-05
kde, kio-gopher, https://github.com/KDE/kio-gopher.git,3,90,8, C++,87.5, false,2001-07-15,2021-10-07
kde, kasync, https://github.com/KDE/kasync.git,6,174,9, C++,96.9, false,2014-12-28,2021-10-03
kde, kubuntu-driver-kcm, https://github.com/KDE/kubuntu-driver-kcm.git,3,144,2, C++,86, false,2013-12-12,2021-10-02
kde, snap-kf5-launcher, https://github.com/KDE/snap-kf5-launcher.git,1,49,3, Shell,69.5, false,2016-10-25,2021-09-24
kde, mtp-server, https://github.com/KDE/mtp-server.git,6,136,6, C++,81.2, false,2013-12-05,2018-05-21
kde, wikitolearn-math-backend, https://github.com/KDE/wikitolearn-math-backend.git,0,12,2, Python,65.9, false,2018-11-09,2020-07-30
kde, docker-neon-all, https://github.com/KDE/docker-neon-all.git,9,197,0, Dockerfile,100, false,2017-12-18,2020-09-01
kde, kije, https://github.com/KDE/kije.git,1,25,0, QML,68.1, false,2020-11-17,2021-07-06
kde, plasma-active-window-control, https://github.com/KDE/plasma-active-window-control.git,22,74,6, QML,54.3, false,2017-12-21,2021-09-08
kde, qt1, https://github.com/KDE/qt1.git,9,19,2, HTML,52.1, false,2016-09-09,2021-09-01
kde, kde1-kdeutils, https://github.com/KDE/kde1-kdeutils.git,2,1728,3, C++,60.3, false,1997-12-31,2021-09-01
kde, libtmdbqt, https://github.com/KDE/libtmdbqt.git,1,41,4, C++,87.1, false,2014-11-19,2021-08-24
kde, mycroft-ptt-client, https://github.com/KDE/mycroft-ptt-client.git,0,3,0, Python,100, false,2021-08-18,2021-06-17
kde, bigscreen-application-launcher-skill, https://github.com/KDE/bigscreen-application-launcher-skill.git,0,3,0, Python,100, false,2021-08-18,2021-06-04
kde, bigscreen-platform-skill, https://github.com/KDE/bigscreen-platform-skill.git,0,3,0, Python,100, false,2020-11-16,2020-11-16
kde, craftmaster, https://github.com/KDE/craftmaster.git,3,245,2, Python,100, false,2017-12-19,2021-08-16
kde, phonon-vlc, https://github.com/KDE/phonon-vlc.git,8,968,48, C++,91.2, false,2009-12-29,2021-07-13
kde, kdewin, https://github.com/KDE/kdewin.git,8,1103,27, C,94.7, false,2005-12-30,2021-07-11
kde, totalreqall, https://github.com/KDE/totalreqall.git,2,373,4, C++,96.2, false,2020-12-31,2021-07-07
kde, oxygen-gtk, https://github.com/KDE/oxygen-gtk.git,10,3624,5, C++,98.8, false,2010-12-31,2021-07-04
kde, libqmycroft, https://github.com/KDE/libqmycroft.git,0,9,0, C++,65.8, false,2021-07-02,2021-07-02
kde, kdecoration-viewer, https://github.com/KDE/kdecoration-viewer.git,2,39,5, C++,74.2, false,2014-12-01,2021-06-28
kde, ocs-webserver, https://github.com/KDE/ocs-webserver.git,7,9620,6, PHP,54.2, false,2016-12-22,2020-07-13
kde, kwebkitpart, https://github.com/KDE/kwebkitpart.git,3,1075,32, C++,95.4, false,2007-12-20,2021-06-15
kde, kcgroups, https://github.com/KDE/kcgroups.git,2,70,4, C++,87.9, false,2020-12-03,2020-12-03
kde, rcse, https://github.com/KDE/rcse.git,1,583,0, C++,94.1, false,2016-12-28,2021-03-04
kde, websites-docs-plasma-mobile-org, https://github.com/KDE/websites-docs-plasma-mobile-org.git,4,125,12, Python,82.8, false,2018-12-31,2021-05-15
kde, mark, https://github.com/KDE/mark.git,5,223,6, C++,91.1, false,2018-11-01,2021-04-09
kde, plasma-angelfish, https://github.com/KDE/plasma-angelfish.git,16,836,17, QML,47, false,2011-12-30,2021-02-23
kde, websites-hig-kde-org, https://github.com/KDE/websites-hig-kde-org.git,1,369,19, QML,85.4, false,2018-12-19,2021-01-19
kde, binschema, https://github.com/KDE/binschema.git,2,389,3, C++,45.9, false,2009-12-19,2021-02-11
kde, websites-openraster-org, https://github.com/KDE/websites-openraster-org.git,0,7,3, Python,98.3, false,2018-05-11,2021-02-05
kde, maui-cinema, https://github.com/KDE/maui-cinema.git,1,62,3, QML,68.2, false,2020-12-29,2021-02-02
kde, kde1-kdegraphics, https://github.com/KDE/kde1-kdegraphics.git,2,1140,2, C,42.9, false,1997-12-31,2021-01-06
kde, kde-ruleset, https://github.com/KDE/kde-ruleset.git,1,1735,42, Shell,65.2, false,2009-12-10,2020-12-28
kde, kard, https://github.com/KDE/kard.git,1,175,11, C++,95.4, false,2006-12-08,2020-12-21
kde, kcalcore, https://github.com/KDE/kcalcore.git,5,1055,29, C++,94.1, false,2010-12-12,2019-09-10
kde, kdepim-apps-libs, https://github.com/KDE/kdepim-apps-libs.git,3,518,15, CMake,100, false,2015-12-30,2020-11-08
kde, kdev-ruby, https://github.com/KDE/kdev-ruby.git,7,1231,24, C++,74.9, false,2006-12-03,2022-03-30
kde, libkgeomap, https://github.com/KDE/libkgeomap.git,2,684,20, C++,89.5, false,2009-12-31,2019-12-26
kde, kvkbd, https://github.com/KDE/kvkbd.git,7,25,0, C++,95.6, false,2014-08-05,2018-12-29
kde, libkvkontakte, https://github.com/KDE/libkvkontakte.git,2,447,14, C++,96.7, false,2010-12-27,2017-09-09
kde, pokipoki, https://github.com/KDE/pokipoki.git,1,27,0, C++,50.9, false,2020-10-20,2020-10-20
kde, systemd-kcm, https://github.com/KDE/systemd-kcm.git,13,109,10, C++,94.3, false,2015-11-19,2019-09-03
kde, seexpr, https://github.com/KDE/seexpr.git,0,352,14, C++,90.1, false,2011-10-24,2020-10-03
kde, kmarkdownwebview, https://github.com/KDE/kmarkdownwebview.git,7,147,3, C++,86.7, false,2017-12-28,2020-10-09
kde, kde1-kdegames, https://github.com/KDE/kde1-kdegames.git,2,1136,4, C++,63.9, false,1997-12-31,2020-10-05
kde, kde1-kdenetwork, https://github.com/KDE/kde1-kdenetwork.git,3,2982,4, C++,73.3, false,1997-12-31,2020-10-03
kde, trainer, https://github.com/KDE/trainer.git,1,69,5, QML,49.2, false,2020-10-01,2020-10-01
kde, kde1-kdemultimedia, https://github.com/KDE/kde1-kdemultimedia.git,2,1168,2, C,41.5, false,1997-12-31,2020-09-29
kde, kde1-kdetoys, https://github.com/KDE/kde1-kdetoys.git,2,207,3, C++,64.8, false,1998-12-31,2020-09-27
kde, documentation-developer-kde-org, https://github.com/KDE/documentation-developer-kde-org.git,0,48,4, HTML,47.1, false,2020-08-31,2020-08-31
kde, kf5book, https://github.com/KDE/kf5book.git,6,102,9, C++,61.8, false,2014-12-21,2020-08-28
kde, plasma-samegame, https://github.com/KDE/plasma-samegame.git,2,11,4, QML,47.9, false,2014-12-23,2020-08-14
kde, ocs-cdn, https://github.com/KDE/ocs-cdn.git,1,8,0, PHP,100, false,2016-10-06,2020-07-22
kde, wikitolearn-frontend, https://github.com/KDE/wikitolearn-frontend.git,1,360,4, JavaScript,56.1, false,2017-10-07,2019-06-07
kde, kdewin-installer, https://github.com/KDE/kdewin-installer.git,15,2162,14, C++,86.8, false,2007-12-31,2020-07-30
kde, wikitolearn-shared-services, https://github.com/KDE/wikitolearn-shared-services.git,1,10,2, N/A,0, false,2018-10-15,2018-10-15
kde, wikitolearn-coursessecurity-backend, https://github.com/KDE/wikitolearn-coursessecurity-backend.git,1,13,3, Python,71.5, false,2018-07-20,2020-07-10
kde, wikitolearn-pages-backend, https://github.com/KDE/wikitolearn-pages-backend.git,1,9,3, Python,80.4, false,2018-07-20,2020-07-10
kde, wikitolearn-chapters-backend, https://github.com/KDE/wikitolearn-chapters-backend.git,1,11,3, Python,73.6, false,2018-07-20,2020-07-10
kde, wikitolearn-courses-backend, https://github.com/KDE/wikitolearn-courses-backend.git,1,12,3, Python,73.6, false,2018-07-20,2020-07-10
kde, rolisteam-community-data, https://github.com/KDE/rolisteam-community-data.git,1,57,6, QML,85.3, false,2017-12-27,2020-07-22
kde, kblog, https://github.com/KDE/kblog.git,3,752,30, C++,98.2, false,2006-10-23,2020-07-13
kde, polkit-kde-kcmodules-1, https://github.com/KDE/polkit-kde-kcmodules-1.git,1,215,12, C++,95.4, false,2009-12-31,2020-07-09
kde, kscd, https://github.com/KDE/kscd.git,3,1594,56, C++,97, false,1997-12-31,2020-06-29
kde, ring-kde, https://github.com/KDE/ring-kde.git,66,2472,19, QML,57.6, false,2005-12-28,2020-06-27
kde, wikitolearn-sdk, https://github.com/KDE/wikitolearn-sdk.git,1,23,4, Python,90.5, false,2018-11-07,2018-11-07
kde, klook, https://github.com/KDE/klook.git,19,366,6, C++,55.7, false,2012-12-11,2020-06-10
kde, mycroft-plasmoid-mobile, https://github.com/KDE/mycroft-plasmoid-mobile.git,1,42,2, QML,95.2, false,2018-11-13,2020-06-09
kde, skrooge, https://github.com/KDE/skrooge.git,4,1,0, N/A,0, false,2020-05-28,2020-05-28
kde, abakus, https://github.com/KDE/abakus.git,1,272,3, C++,66.6, false,2005-12-17,2020-05-21
kde, ksecrets, https://github.com/KDE/ksecrets.git,10,501,13, C++,92.8, false,2010-12-27,2020-05-21
kde, knipptasch, https://github.com/KDE/knipptasch.git,1,252,3, C++,88.6, false,2000-12-29,2020-05-20
kde, artikulate-data, https://github.com/KDE/artikulate-data.git,2,183,5, Python,92.6, false,2013-12-14,2020-05-20
kde, kartesio, https://github.com/KDE/kartesio.git,3,90,3, C++,99.8, false,2011-11-25,2020-05-20
kde, maui-dialer, https://github.com/KDE/maui-dialer.git,1,127,2, C++,50.9, false,2019-12-28,2020-05-19
kde, maui-library, https://github.com/KDE/maui-library.git,1,23,0, C++,51.3, false,2018-12-28,2020-05-19
