project, date, revision, files, lambda, auto, range_for, const_expr, if_with_initializer, error1, error2, error3, time
kcalc, Sat Mar 16 18:15:11 BRT 2019, e675513a86e4820c1eef26c26add8963b2c1b352, 34, 0, 0, 0, 0, 0, 0, 0, 0, 193
kcalc, Sun Mar 24 23:37:39 BRT 2019, 6c8856432edaf31a84bf6e4ed881c451c4bb9358, 34, 0, 0, 0, 0, 0, 0, 0, 0, 189
kcalc, Tue Apr 02 02:13:50 BRT 2019, 32c53d630865ace6c888decafe247aa604c8cb9d, 34, 0, 0, 0, 0, 0, 0, 0, 0, 182
kcalc, Mon Apr 22 22:39:20 BRT 2019, 0d8c41231fed1681aecf7eb0371dc728cd1cde49, 34, 0, 0, 0, 0, 0, 0, 0, 0, 172
kcalc, Tue May 07 02:26:44 BRT 2019, 7b5fe616ac9450fd6352da3d66f0a2cc3b090fe8, 34, 0, 0, 0, 0, 0, 0, 0, 0, 186
kcalc, Sat May 18 22:27:43 BRT 2019, a7b68a0e81f5e46d1874a814c7e15baf6c9acea7, 34, 0, 0, 0, 0, 0, 0, 0, 0, 157
kcalc, Fri May 31 02:41:23 BRT 2019, 16eca5d6ca56690baf8cffb5fa9c4ea66e2cb9da, 34, 0, 0, 0, 0, 0, 0, 0, 0, 166
kcalc, Sat Jun 22 13:35:27 BRT 2019, 01a099c481dde7f99edcc1d84f46197a14537c23, 34, 0, 0, 0, 0, 0, 0, 0, 0, 171
kcalc, Wed Jul 10 03:54:32 BRT 2019, fd5933c4776f56b1090c24614bc3c1a3563883b5, 34, 0, 0, 0, 0, 0, 0, 0, 0, 179
kcalc, Mon Jul 15 16:43:33 BRT 2019, f89431a9f34c885c31ce26b4c5a099c28b012ea3, 34, 0, 0, 0, 0, 0, 0, 0, 0, 164
kcalc, Sun Jul 21 00:20:57 BRT 2019, 1ad586878d6f3a5fb2983bc19d12671c75b5106a, 34, 0, 0, 0, 0, 0, 0, 0, 0, 192
kcalc, Fri Jul 26 21:54:13 BRT 2019, d59cc1f575489c581b4459c0a1d7460c27af8974, 34, 0, 0, 0, 0, 0, 0, 0, 0, 166
kcalc, Sun Aug 04 00:14:59 BRT 2019, 4b67498dea92408cf880ef4d3b5c84426fec9a19, 34, 0, 0, 0, 0, 0, 0, 0, 0, 186
kcalc, Sat Aug 17 00:12:37 BRT 2019, 23e5c6d8b61d1eea64162397b54bb797c730802f, 34, 0, 0, 0, 0, 0, 0, 0, 0, 207
kcalc, Tue Aug 27 09:07:02 BRT 2019, c17d0d2e66b894676e5368e71a964f220006a227, 34, 0, 0, 0, 0, 0, 0, 0, 0, 189
kcalc, Wed Sep 04 03:16:18 BRT 2019, b30c1858e6ec40b5419665c3c2ae32ef7130c57c, 34, 0, 0, 0, 0, 0, 0, 0, 0, 169
kcalc, Wed Sep 25 08:55:19 BRT 2019, 1015fa9ac9a40d2c5c74462966aab85c83973c61, 34, 0, 0, 2, 0, 0, 0, 0, 0, 236
kcalc, Mon Oct 07 08:37:07 BRT 2019, 10a073a9ce5f14300212cc896fab31a022287edc, 34, 0, 0, 0, 0, 0, 0, 0, 0, 266
kcalc, Tue Oct 15 11:22:07 BRT 2019, cec5524688f453115746f69d1259dc23f6aeace2, 34, 0, 0, 2, 0, 0, 0, 0, 0, 190
kcalc, Sun Oct 20 11:50:40 BRT 2019, f16bedb8e27a2836f883c0ea7b1626560017b91d, 34, 0, 0, 2, 0, 0, 0, 0, 0, 201
kcalc, Mon Nov 04 09:33:17 BRT 2019, 588993a40daa939ee370b4531f0907ebd4bccae9, 34, 0, 0, 2, 0, 0, 0, 0, 0, 175
kcalc, Sat Nov 09 21:16:22 BRT 2019, 98d3a82fffdc8fdfa82442be3c4d10ef2ef40cb9, 34, 0, 0, 2, 0, 0, 0, 0, 0, 183
kcalc, Tue Nov 26 12:36:05 BRT 2019, 6d62812377b0414b8785094ebee4fbbeb99036b8, 34, 0, 0, 2, 0, 0, 0, 0, 0, 174
kcalc, Thu Dec 05 16:46:08 BRT 2019, 3ca7de6192ad852a18adfbd36d1521240a224c35, 34, 0, 0, 2, 0, 0, 0, 0, 0, 180
kcalc, Sun Jan 05 01:36:14 BRT 2020, 510c860c2ec4ad85115d9674b25b382553073d97, 34, 0, 0, 2, 0, 0, 0, 0, 0, 168
kcalc, Thu Jan 16 23:28:46 BRT 2020, 482ecfc57c5aa8a109f323020f7d83bb51abffe8, 34, 0, 0, 2, 0, 0, 0, 0, 0, 190
kcalc, Wed Jan 29 10:03:08 BRT 2020, 5b5cb8f6902671df91e2a9404213055fd98cfc4f, 34, 0, 0, 2, 0, 0, 0, 0, 0, 161
kcalc, Wed Feb 12 03:14:51 BRT 2020, c21490c99d4e6d8ac9d18c4696f21d07f5ab8c09, 34, 0, 0, 2, 0, 0, 0, 0, 0, 165
kcalc, Sun Mar 15 15:37:19 BRT 2020, 5eaaa861d47594a1ee6cb48741825095d4f877e1, 34, 0, 0, 2, 0, 0, 0, 0, 0, 145
kcalc, Thu Mar 26 02:55:00 BRT 2020, da456969eb4b97fd0ad9abd7eb7d704fc137685b, 34, 0, 0, 2, 0, 0, 0, 0, 0, 164
kcalc, Thu Apr 09 01:30:22 BRT 2020, 41d10604473dd0f4a555e7d1f3d11feda0f2ab81, 34, 0, 0, 2, 0, 0, 0, 0, 0, 161
kcalc, Wed Apr 15 06:07:48 BRT 2020, 6c57083d1265ffa555e695a6c7c78cbe8f0b91f5, 34, 0, 0, 2, 0, 0, 0, 0, 0, 177
kcalc, Mon May 11 18:15:35 BRT 2020, 0415743fa5344217748015235410a85c91be6163, 34, 0, 0, 2, 0, 0, 0, 0, 0, 220
kcalc, Sun May 17 12:37:38 BRT 2020, 69e87a3ece410d4d6d8d1f77d99a590db2519afe, 34, 0, 0, 2, 0, 0, 0, 0, 0, 160
kcalc, Fri May 22 15:08:21 BRT 2020, 67a969b76f851566f00e501561e8debbed255c77, 34, 0, 0, 2, 0, 0, 0, 0, 0, 167
kcalc, Sun Jun 07 05:00:51 BRT 2020, cf39d29d737f7787350b04216c64a22a0b936af6, 34, 0, 0, 2, 0, 0, 0, 0, 0, 157
kcalc, Wed Jun 17 06:42:43 BRT 2020, e039a72c252c16a072bed6dea5b7e0c7ae44525a, 34, 0, 0, 2, 0, 0, 0, 0, 0, 237
kcalc, Fri Jul 03 18:04:33 BRT 2020, be4626d857376d831286a5e2e1cf68fefc3c1e95, 34, 0, 0, 2, 0, 0, 0, 0, 0, 164
kcalc, Sat Jul 11 07:27:52 BRT 2020, b8088462716ceb8f1757429180fcd1cda41acbe6, 34, 0, 0, 2, 0, 0, 0, 0, 0, 177
kcalc, Fri Jul 24 09:44:24 BRT 2020, 48837d250cb887aba6123ab24291f3d3478f1d4c, 34, 0, 0, 2, 0, 0, 0, 0, 0, 171
kcalc, Wed Jul 29 21:31:38 BRT 2020, 97df510d8b2574642a3dabe53ffb5652721e730b, 34, 0, 0, 2, 0, 0, 0, 0, 0, 178
kcalc, Wed Aug 05 04:54:12 BRT 2020, 4042731859a441facf12491d1b755026476f6054, 34, 0, 0, 2, 0, 0, 0, 0, 0, 148
kcalc, Thu Aug 13 12:17:00 BRT 2020, 27afd0346138081cded73b0b3bc765f7c707189e, 34, 0, 0, 2, 0, 0, 0, 0, 0, 167
kcalc, Mon Aug 24 21:32:48 BRT 2020, ab2ac05191a245ddb949c45c6a8154315ab230b3, 34, 0, 0, 2, 0, 0, 0, 0, 0, 158
kcalc, Mon Aug 31 12:07:27 BRT 2020, 96e86f7429d4116947d95a0ac38dce92a21bbb6c, 34, 0, 0, 2, 0, 0, 0, 0, 0, 173
kcalc, Sat Sep 05 21:30:36 BRT 2020, 5904237b921ce42551bb332d77f7782933d98ef4, 34, 0, 0, 2, 0, 0, 0, 0, 0, 200
kcalc, Thu Sep 17 21:36:26 BRT 2020, d5d9777b4e40929f0735e65d0d37c867ff3c0050, 34, 0, 0, 2, 0, 0, 0, 0, 0, 189
kcalc, Sat Oct 03 09:21:41 BRT 2020, 714a24536bead8fd0a1e0a014dcd51d156d855f5, 34, 0, 0, 2, 0, 0, 0, 0, 0, 169
kcalc, Thu Oct 08 21:37:04 BRT 2020, d2774ba3a561dcb0b95df65cf3705c310bc1139a, 34, 0, 0, 2, 0, 0, 0, 0, 0, 182
kcalc, Sun Oct 25 22:40:18 BRT 2020, 4d016d42bb74b298a99c2b434d5a4ad1d33df419, 34, 0, 0, 2, 0, 0, 0, 0, 0, 146
kcalc, Sat Oct 31 14:09:33 BRT 2020, a721e1a465ddb04765cbc93b22b851fd61b78f16, 34, 0, 0, 2, 0, 0, 0, 0, 0, 170
kcalc, Sun Nov 08 14:41:12 BRT 2020, 31e213855b2c416b38b4294f473cfb07051154cc, 34, 0, 0, 2, 0, 0, 0, 0, 0, 180
kcalc, Wed Dec 02 19:11:45 BRT 2020, ad5fd84c9c14e89e8b34b965b7c716aefae40eb4, 34, 0, 0, 2, 0, 0, 0, 0, 0, 175
kcalc, Sun Dec 13 22:41:56 BRT 2020, 8a5667525b819ff1f1793ad9cf2a87314fb5c4c9, 34, 0, 0, 2, 0, 0, 0, 0, 0, 166
kcalc, Thu Dec 31 22:51:14 BRT 2020, ccf6c0410064ada6bd9b6671a141c246c128d97f, 34, 0, 0, 2, 0, 0, 0, 0, 0, 239
kcalc, Fri Jan 29 17:10:47 BRT 2021, 5587f31d9a28889322b8bd0812b8a683d29aac9f, 34, 0, 0, 2, 0, 0, 0, 0, 0, 163
kcalc, Thu Feb 04 03:03:00 BRT 2021, 49d33afd5cb5a435a6df8a0a172dea43471d58ff, 34, 0, 0, 2, 0, 0, 0, 0, 0, 171
kcalc, Fri Feb 12 11:07:20 BRT 2021, 173df3e94fcfac1c52d988cc2199a9519d1d08bd, 34, 0, 0, 2, 0, 0, 0, 0, 0, 188
kcalc, Wed Feb 24 20:17:29 BRT 2021, 9bdb94da897105e3d2399194e3655ada8e519ca3, 34, 0, 0, 2, 0, 0, 0, 0, 0, 169
kcalc, Wed Mar 10 19:23:32 BRT 2021, 9242c12aac5f504c166e9d074046b7e8b55852b9, 34, 0, 0, 2, 0, 0, 0, 0, 0, 156
kcalc, Wed Mar 24 03:07:32 BRT 2021, 2752eca5e85e54c5e97040fbcf65259bdc0281a5, 34, 0, 0, 2, 0, 0, 0, 0, 0, 147
kcalc, Wed Apr 14 12:12:08 BRT 2021, 596b5299865ce47fc3de87927e3310a704b76a10, 34, 0, 0, 2, 0, 0, 0, 0, 0, 132
kcalc, Sun Apr 25 21:23:09 BRT 2021, 227c752169958cb00be4fbd06ad26239a69c6548, 34, 0, 0, 2, 0, 0, 0, 0, 0, 142
kcalc, Mon May 03 08:35:16 BRT 2021, f34d0de86171bea149f600d49d4c0bfd21690bb6, 34, 0, 364, 2, 0, 0, 0, 0, 0, 181
kcalc, Tue May 25 18:01:39 BRT 2021, 912617024a92b0dd1a07c8de13e2c5017ee75c30, 34, 0, 364, 2, 0, 0, 0, 0, 0, 209
kcalc, Tue Jun 01 08:39:56 BRT 2021, 2b04d7211152177e0a4050d4b16f42f7a78b295a, 34, 0, 376, 39, 0, 0, 0, 0, 0, 127
